"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OC1","OD1","REM"
"04266099999","2019-02-05T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0019,1","-0084,1","09966,1","99999,9,09928,1",,,"SYN04204266 46/// /3230 11019 21084 39928 49966="
"04266099999","2019-02-05T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0017,1","-0068,1","09967,1","99999,9,09929,1",,,"SYN04204266 46/// /3328 11017 21068 39929 49967="
"04266099999","2019-02-05T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0017,1","-0076,1","09969,1","99999,9,09931,1",,,"SYN04204266 46/// /3224 11017 21076 39931 49969="
"04266099999","2019-02-05T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0014,1","-0060,1","09968,1","99999,9,09930,1",,,"SYN04204266 46/// /3227 11014 21060 39930 49968="
"04266099999","2019-02-05T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0015,1","-0064,1","09970,1","99999,9,09932,1",,,"SYN04204266 46/// /3227 11015 21064 39932 49970="
"04266099999","2019-02-05T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0014,1","-0067,1","09971,1","99999,9,09933,1",,,"SYN04204266 46/// /3129 11014 21067 39933 49971="
"04266099999","2019-02-05T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0013,1","-0066,1","09976,1","99999,9,09938,1",,,"SYN04204266 46/// /3227 11013 21066 39938 49976="
"04266099999","2019-02-05T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0013,1","-0059,1","09979,1","99999,9,09941,1",,,"SYN04204266 46/// /3226 11013 21059 39941 49979="
"04266099999","2019-02-05T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0013,1","-0066,1","09979,1","99999,9,09941,1",,,"SYN04204266 46/// /3230 11013 21066 39941 49979="
"04266099999","2019-02-05T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0013,1","-0062,1","09982,1","99999,9,09944,1",,,"SYN04204266 46/// /3130 11013 21062 39944 49982="
"04266099999","2019-02-05T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0175,1","99999,9,9,N","999999,9,9,9","-0011,1","-0066,1","09984,1","99999,9,09946,1",,,"SYN04204266 46/// /3134 11011 21066 39946 49984="
"04266099999","2019-02-05T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0185,1","99999,9,9,N","999999,9,9,9","-0010,1","-0061,1","09981,1","99999,9,09943,1",,,"SYN04204266 46/// /3136 11010 21061 39943 49981="
"04266099999","2019-02-05T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0185,1","99999,9,9,N","999999,9,9,9","-0010,1","-0054,1","09983,1","99999,9,09945,1",,,"SYN04204266 46/// /3136 11010 21054 39945 49983="
"04266099999","2019-02-05T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0175,1","99999,9,9,N","999999,9,9,9","-0010,1","-0052,1","09985,1","99999,9,09947,1",,,"SYN04204266 46/// /3134 11010 21052 39947 49985="
"04266099999","2019-02-05T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0012,1","-0044,1","09987,1","99999,9,09949,1",,,"SYN04204266 46/// /3133 11012 21044 39949 49987="
"04266099999","2019-02-05T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0016,1","-0042,1","09989,1","99999,9,09951,1",,,"SYN04204266 46/// /3133 11016 21042 39951 49989="
"04266099999","2019-02-05T22:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0015,1","-0052,1","10001,1","99999,9,09963,1",,,"SYN04204266 46/// /3131 11015 21052 39963 40001="
"04266099999","2019-02-05T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0016,1","-0046,1","10013,1","99999,9,09975,1",,,"SYN04204266 46/// /3127 11016 21046 39975 40013="
"04266099999","2019-02-06T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0019,1","-0038,1","10022,1","99999,9,09984,1",,,"SYN04204266 46/// /3025 11019 21038 39984 40022="
"04266099999","2019-02-06T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0015,1","-0037,1","10027,1","99999,9,09989,1",,,"SYN04204266 46/// /3123 11015 21037 39989 40027="
"04266099999","2019-02-06T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0015,1","-0035,1","10028,1","99999,9,09990,1",,,"SYN04204266 46/// /3120 11015 21035 39990 40028="
"04266099999","2019-02-06T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0018,1","-0040,1","10034,1","99999,9,09996,1",,,"SYN04204266 46/// /3118 11018 21040 39996 40034="
"04266099999","2019-02-06T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0018,1","-0043,1","10036,1","99999,9,09998,1",,,"SYN04204266 46/// /3120 11018 21043 39998 40036="
"04266099999","2019-02-06T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0017,1","-0043,1","10044,1","99999,9,10005,1",,,"SYN04204266 46/// /3217 11017 21043 30005 40044="
"04266099999","2019-02-06T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0019,1","-0045,1","10050,1","99999,9,10011,1",,,"SYN04204266 46/// /3115 11019 21045 30011 40050="
"04266099999","2019-02-06T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0019,1","-0045,1","10057,1","99999,9,10018,1",,,"SYN04204266 46/// /3015 11019 21045 30018 40057="
"04266099999","2019-02-06T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0020,1","-0040,1","10061,1","99999,9,10022,1",,,"SYN04204266 46/// /3113 11020 21040 30022 40061="
"04266099999","2019-02-06T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0020,1","-0042,1","10065,1","99999,9,10026,1",,,"SYN04204266 46/// /3112 11020 21042 30026 40065="
"04266099999","2019-02-06T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0020,1","-0042,1","10067,1","99999,9,10028,1",,,"SYN04204266 46/// /3110 11020 21042 30028 40067="
"04266099999","2019-02-06T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0021,1","-0040,1","10069,1","99999,9,10030,1",,,"SYN04204266 46/// /3111 11021 21040 30030 40069="
"04266099999","2019-02-06T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0021,1","-0041,1","10070,1","99999,9,10031,1",,,"SYN04204266 46/// /3011 11021 21041 30031 40070="
"04266099999","2019-02-06T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0019,1","-0042,1","10070,1","99999,9,10031,1",,,"SYN04204266 46/// /3012 11019 21042 30031 40070="
"04266099999","2019-02-06T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0017,1","-0040,1","10071,1","99999,9,10032,1",,,"SYN04204266 46/// /2912 11017 21040 30032 40071="
"04266099999","2019-02-06T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0016,1","-0038,1","10072,1","99999,9,10033,1",,,"SYN04204266 46/// /3114 11016 21038 30033 40072="
"04266099999","2019-02-06T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0018,1","-0044,1","10071,1","99999,9,10032,1",,,"SYN04204266 46/// /3117 11018 21044 30032 40071="
"04266099999","2019-02-06T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0018,1","-0044,1","10072,1","99999,9,10033,1",,,"SYN04204266 46/// /3117 11018 21044 30033 40072="
"04266099999","2019-02-06T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0018,1","-0046,1","10071,1","99999,9,10032,1",,,"SYN04204266 46/// /3120 11018 21046 30032 40071="
"04266099999","2019-02-06T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0020,1","-0045,1","10072,1","99999,9,10033,1",,,"SYN04204266 46/// /3120 11020 21045 30033 40072="
"04266099999","2019-02-06T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0021,1","-0043,1","10077,1","99999,9,10038,1",,,"SYN04204266 46/// /3118 11021 21043 30038 40077="
"04266099999","2019-02-06T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0021,1","-0049,1","10077,1","99999,9,10038,1",,,"SYN04204266 46/// /3218 11021 21049 30038 40077="
"04266099999","2019-02-06T22:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0022,1","-0048,1","10080,1","99999,9,10041,1",,,"SYN04204266 46/// /3216 11022 21048 30041 40080="
"04266099999","2019-02-06T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0022,1","-0048,1","10083,1","99999,9,10044,1",,,"SYN04204266 46/// /3214 11022 21048 30044 40083="
"04266099999","2019-02-07T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0021,1","-0047,1","10084,1","99999,9,10045,1",,,"SYN04204266 46/// /3317 11021 21047 30045 40084="
"04266099999","2019-02-07T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0021,1","-0046,1","10085,1","99999,9,10046,1",,,"SYN04204266 46/// /3214 11021 21046 30046 40085="
"04266099999","2019-02-07T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0020,1","-0042,1","10085,1","99999,9,10046,1",,,"SYN04204266 46/// /0106 11020 21042 30046 40085="
"04266099999","2019-02-07T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0021,1","-0043,1","10083,1","99999,9,10044,1",,,"SYN04204266 46/// /3308 11021 21043 30044 40083="
"04266099999","2019-02-07T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0022,1","-0039,1","10082,1","99999,9,10043,1",,,"SYN04204266 46/// /0106 11022 21039 30043 40082="
"04266099999","2019-02-07T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0022,1","-0037,1","10081,1","99999,9,10042,1",,,"SYN04204266 46/// /0106 11022 21037 30042 40081="
"04266099999","2019-02-07T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0025,1","-0043,1","10078,1","99999,9,10039,1",,,"SYN04204266 46/// /3318 11025 21043 30039 40078="
"04266099999","2019-02-07T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0030,1","-0041,1","10077,1","99999,9,10038,1",,,"SYN04204266 46/// /3317 11030 21041 30038 40077="
"04266099999","2019-02-07T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0027,1","-0039,1","10079,1","99999,9,10040,1",,,"SYN04204266 46/// /3315 11027 21039 30040 40079="
"04266099999","2019-02-07T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0028,1","-0045,1","10079,1","99999,9,10040,1",,,"SYN04204266 46/// /3317 11028 21045 30040 40079="
"04266099999","2019-02-07T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","360,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0020,1","-0053,1","10077,1","99999,9,10038,1",,,"SYN04204266 46/// /3615 11020 21053 30038 40077="
"04266099999","2019-02-07T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0024,1","-0049,1","10083,1","99999,9,10044,1",,,"SYN04204266 46/// /3017 11024 21049 30044 40083="
"04266099999","2019-02-07T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0023,1","-0043,1","10081,1","99999,9,10042,1",,,"SYN04204266 46/// /3118 11023 21043 30042 40081="
"04266099999","2019-02-07T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0024,1","-0050,1","10080,1","99999,9,10041,1",,,"SYN04204266 46/// /3219 11024 21050 30041 40080="
"04266099999","2019-02-07T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0025,1","-0051,1","10081,1","99999,9,10042,1",,,"SYN04204266 46/// /3120 11025 21051 30042 40081="
"04266099999","2019-02-07T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0025,1","-0054,1","10078,1","99999,9,10039,1",,,"SYN04204266 46/// /3121 11025 21054 30039 40078="
"04266099999","2019-02-07T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0025,1","-0056,1","10080,1","99999,9,10041,1",,,"SYN04204266 46/// /3119 11025 21056 30041 40080="
"04266099999","2019-02-07T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0024,1","-0059,1","10084,1","99999,9,10045,1",,,"SYN04204266 46/// /3019 11024 21059 30045 40084="
"04266099999","2019-02-07T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0024,1","-0067,1","10085,1","99999,9,10046,1",,,"SYN04204266 46/// /3022 11024 21067 30046 40085="
"04266099999","2019-02-07T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0027,1","-0070,1","10091,1","99999,9,10052,1",,,"SYN04204266 46/// /2918 11027 21070 30052 40091="
"04266099999","2019-02-07T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0029,1","-0078,1","10095,1","99999,9,10056,1",,,"SYN04204266 46/// /2920 11029 21078 30056 40095="
"04266099999","2019-02-07T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0031,1","-0081,1","10097,1","99999,9,10058,1",,,"SYN04204266 46/// /2916 11031 21081 30058 40097="
"04266099999","2019-02-07T22:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0032,1","-0094,1","10098,1","99999,9,10059,1",,,"SYN04204266 46/// /2812 11032 21094 30059 40098="
"04266099999","2019-02-07T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0032,1","-0082,1","10097,1","99999,9,10058,1",,,"SYN04204266 46/// /3010 11032 21082 30058 40097="
"04266099999","2019-02-08T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0033,1","-0062,1","10100,1","99999,9,10061,1",,,"SYN04204266 46/// /3011 11033 21062 30061 40100="
"04266099999","2019-02-08T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0032,1","-0061,1","10101,1","99999,9,10062,1",,,"SYN04204266 46/// /3013 11032 21061 30062 40101="
"04266099999","2019-02-08T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0175,1","99999,9,9,N","999999,9,9,9","-0042,1","-0062,1","10102,1","99999,9,10063,1",,,"SYN04204266 46/// /3034 11042 21062 30063 40102="
"04266099999","2019-02-08T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0180,1","99999,9,9,N","999999,9,9,9","-0047,1","-0071,1","10103,1","99999,9,10064,1",,,"SYN04204266 46/// /3135 11047 21071 30064 40103="
"04266099999","2019-02-08T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0175,1","99999,9,9,N","999999,9,9,9","-0047,1","-0084,1","10106,1","99999,9,10067,1",,,"SYN04204266 46/// /3134 11047 21084 30067 40106="
"04266099999","2019-02-08T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0185,1","99999,9,9,N","999999,9,9,9","-0052,1","-0086,1","10108,1","99999,9,10069,1",,,"SYN04204266 46/// /3036 11052 21086 30069 40108="
"04266099999","2019-02-08T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0054,1","-0096,1","10111,1","99999,9,10072,1",,,"SYN04204266 46/// /3032 11054 21096 30072 40111="
"04266099999","2019-02-08T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0052,1","-0096,1","10115,1","99999,9,10076,1",,,"SYN04204266 46/// /3031 11052 21096 30076 40115="
"04266099999","2019-02-08T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0052,1","-0098,1","10117,1","99999,9,10078,1",,,"SYN04204266 46/// /3029 11052 21098 30078 40117="
"04266099999","2019-02-08T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0053,1","-0102,1","10118,1","99999,9,10079,1",,,"SYN04204266 46/// /3126 11053 21102 30079 40118="
"04266099999","2019-02-08T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0056,1","-0117,1","10116,1","99999,9,10077,1",,,"SYN04204266 46/// /3128 11056 21117 30077 40116="
"04266099999","2019-02-08T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0056,1","-0125,1","10117,1","99999,9,10078,1",,,"SYN04204266 46/// /3131 11056 21125 30078 40117="
"04266099999","2019-02-08T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0056,1","-0136,1","10115,1","99999,9,10076,1",,,"SYN04204266 46/// /3131 11056 21136 30076 40115="
"04266099999","2019-02-08T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0055,1","-0133,1","10116,1","99999,9,10077,1",,"4,99,0221,1,999","SYN05204266 46/// /3132 11055 21133 30077 40116 333 91043="
"04266099999","2019-02-08T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0055,1","-0142,1","10115,1","99999,9,10076,1",,,"SYN04204266 46/// /3133 11055 21142 30076 40115="
"04266099999","2019-02-08T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0054,1","-0130,1","10115,1","99999,9,10076,1",,,"SYN04204266 46/// /3132 11054 21130 30076 40115="
"04266099999","2019-02-08T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0053,1","-0133,1","10110,1","99999,9,10071,1",,"4,99,0221,1,999","SYN05204266 46/// /3132 11053 21133 30071 40110 333 91043="
"04266099999","2019-02-08T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0053,1","-0138,1","10108,1","99999,9,10069,1",,,"SYN04204266 46/// /3132 11053 21138 30069 40108="
